season,origin,cancelled,is_core,colorway_sku,colorway_name,style_sku,style_name,source,vendor,brand,variant_count,missing_count,missing_fields,needs_variants,needs_price,needs_hs_code,needs_customs_desc,needs_weight,needs_fibre,needs_country_of_origin,needs_manufacturer,src_price,src_hs_code,src_customs_desc,src_weight,src_fibre,src_origin,src_manufacturer,fully_recoverable,unrecoverable_fields,cin7_attribute3
CONTINUITY,NEW,,,LIV-MLR-WHTRM,Miller White Army,LIV-MLR-WHTRM,Miller White Army,CIN7_IMPORT,Livid Men,Livid,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men jacket - 100% cotton
CONTINUITY,NEW,,,LIV-K-JPN-FD,Kai Japan Fade,LIV-K-JPN-FD,Kai Japan Fade,CIN7_IMPORT,Livid Men,Livid,11,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-ANN-JPN-DWN,Ann Japan Dawn,LIV-ANN-JPN-DWN,Ann Japan Dawn,CIN7_IMPORT,Livid Femme,Livid,9,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-JN-JPN-BLCK,Jone Japan Black,LIV-JN-JPN-BLCK,Jone Japan Black,CIN7_IMPORT,Livid Men,Livid,10,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-ADDSN-JPN-RNS-SLVG,Addison Japan Rinse Selvage,LIV-ADDSN-JPN-RNS-SLVG,Addison Japan Rinse Selvage,CIN7_IMPORT,Livid Men,Livid,3,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-BRNS-FRST-FG,Barnes Forest Fog,LIV-BRNS-FRST-FG,Barnes Forest Fog,CIN7_IMPORT,Livid Men,Livid,3,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-ISL-JPN-FD,Isla Japan Fade,LIV-ISL-JPN-FD,Isla Japan Fade,CIN7_IMPORT,Livid Femme,Livid,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,STORAGE-COLLECT-SWATCHES,Collect Swatches,STORAGE-COLLECT-SWATCHES,Collect Swatches,CIN7_IMPORT,LAGER,LAGER,1,6,HS code; customs desc; weight; fibre; origin; manufacturer,,,1,1,1,1,1,1,,NONE,NONE,NONE,NONE,NONE,NONE,NO,HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-9923,Polo Ralph Lauren Shirt (XL),VN-ONLN-9923,Polo Ralph Lauren Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11560,L.L. Bean Overshirt (L),VN-ONLN-11560,L.L. Bean Overshirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12904,Carlo Colucci Knit Sweater (XL),VN-ONLN-12904,Carlo Colucci Knit Sweater (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9984,Champion Reverse Weave Sweatshirt (M),VN-ONLN-9984,Champion Reverse Weave Sweatshirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-CSSDY-WHT-OXFRD,Cassidy White Oxford,LIV-CSSDY-WHT-OXFRD,Cassidy White Oxford,CIN7_IMPORT,Livid Men,Livid,1,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,EXT-VN-BRBSH,Burberry Shirt,EXT-VN-BRBSH,Burberry Shirt,CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,VN-ONLN-13199,FC Schalke 04 Football Scarf (OneSize),VN-ONLN-13199,FC Schalke 04 Football Scarf (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12035,Versace Jeans Couture Denim Jacket (M),VN-ONLN-12035,Versace Jeans Couture Denim Jacket (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10737,Tommy Bahama Silk Shirt (L),VN-ONLN-10737,Tommy Bahama Silk Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-VN-SLCTITM,Selected Item,EXT-VN-SLCTITM,Selected Item,CIN7_IMPORT,Vintage,Vintage,1,6,price; HS code; customs desc; fibre; origin; manufacturer,,1,1,1,,1,1,1,NONE,NONE,NONE,,NONE,NONE,NONE,NO,price; HS code; customs desc; fibre; origin; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-13424,Swings-N-Things Tee (XL),VN-ONLN-13424,Swings-N-Things Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12514,Burberry Womens Sleeveless Pique Polo (S),VN-ONLN-12514,Burberry Womens Sleeveless Pique Polo (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10857,Tommy Bahama Silk Shirt (L),VN-ONLN-10857,Tommy Bahama Silk Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12497,Hugo Boss Shirt (L),VN-ONLN-12497,Hugo Boss Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-PLTH-BL-MHR-MX,Plath Blue Mohair Mix,LIV-PLTH-BL-MHR-MX,Plath Blue Mohair Mix,CIN7_IMPORT,Livid Unisex,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's beanie - 100% Wool
CONTINUITY,NEW,,,VN-ONLN-11014,Chanel Sunglasses (OneSize),VN-ONLN-11014,Chanel Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-SMPLS-H-STRKW,"Sample strikk vinter, herre",LIV-SMPLS-H-STRKW,"Sample strikk vinter, herre",CIN7_IMPORT,Livid Men,Livid,1,5,price; HS code; customs desc; fibre; manufacturer,,1,1,1,,1,,1,NONE,NONE,NONE,,NONE,,NONE,NO,price; HS code; customs desc; fibre; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-11222,Silk Resort Shirt (XL),VN-ONLN-11222,Silk Resort Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,STORAGE-PATTERNS,Patterns,STORAGE-PATTERNS,Patterns,CIN7_IMPORT,LAGER,LAGER,1,6,HS code; customs desc; weight; fibre; origin; manufacturer,,,1,1,1,1,1,1,,NONE,NONE,NONE,NONE,NONE,NONE,NO,HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,LIV-SVD-CHN,Saved Chino,LIV-SVD-CHN,Saved Chino,CIN7_IMPORT,Livid Men,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-10477,1992 The Borg Star Trek TNG tee (XL),VN-ONLN-10477,1992 The Borg Star Trek TNG tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11372,Polo by Ralph Lauren Shirt (L),VN-ONLN-11372,Polo by Ralph Lauren Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12643,Champion Crewneck (M),VN-ONLN-12643,Champion Crewneck (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10222,Kenzo Sunglasses (OneSize),VN-ONLN-10222,Kenzo Sunglasses (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10542,1970's Home-Embroidered Chambray shirt (S),VN-ONLN-10542,1970's Home-Embroidered Chambray shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,STORAGE-PENNANT-REP,Pennant Rep,STORAGE-PENNANT-REP,Pennant Rep,CIN7_IMPORT,Storage,Storage,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,NONE,CIN7,,NONE,NONE,NONE,NO,HS code; fibre; origin; manufacturer,Lager
CONTINUITY,NEW,,,VN-ONLN-11873,Pierre Cardin Tie (OneSize),VN-ONLN-11873,Pierre Cardin Tie (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,THA-JP-BK,Thea Japan Black,THA-JP-BK,Thea Japan Black,CIN7_IMPORT,Livid Femme,Livid,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,STORAGE-DENIM-WASHES,Denim Washes,STORAGE-DENIM-WASHES,Denim Washes,CIN7_IMPORT,LAGER,LAGER,1,6,HS code; customs desc; weight; fibre; origin; manufacturer,,,1,1,1,1,1,1,,NONE,NONE,NONE,NONE,NONE,NONE,NO,HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,LIV-JNE-JP-SHRT-NV,Jone Japan Navy Shorts,LIV-JNE-JP-SHRT-NV,Jone Japan Navy Shorts,CIN7_IMPORT,Livid Men,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shorts - 100% Cotton
CONTINUITY,NEW,,,LIV-IMP-BRNS,Imperfect Barnes,LIV-IMP-BRNS,Imperfect Barnes,CIN7_IMPORT,Livid Men,Livid,1,4,price; customs desc; fibre; manufacturer,,1,,1,,1,,1,NONE,,CIN7,,CIN7,,NONE,NO,price; manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-11567,90's Striped US Shirt (S),VN-ONLN-11567,90's Striped US Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12507,Burberry Wool Fleece (M),VN-ONLN-12507,Burberry Wool Fleece (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10087,70's Bowling shirt (S),VN-ONLN-10087,70's Bowling shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12568,Polo by Ralph Lauren Knit Sweater (XL),VN-ONLN-12568,Polo by Ralph Lauren Knit Sweater (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10018,Chaps Ralph Lauren quarter-zip sweater (2XL),VN-ONLN-10018,Chaps Ralph Lauren quarter-zip sweater (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,STORAGE-TESSILBIELLA-SWATCHES,Tessilbiella Swatches,STORAGE-TESSILBIELLA-SWATCHES,Tessilbiella Swatches,CIN7_IMPORT,LAGER,LAGER,1,6,HS code; customs desc; weight; fibre; origin; manufacturer,,,1,1,1,1,1,1,,NONE,NONE,NONE,NONE,NONE,NONE,NO,HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-10928,Vintage Diesel Sidebag (OneSize),VN-ONLN-10928,Vintage Diesel Sidebag (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13303,Caribbean Silk Shirt (L),VN-ONLN-13303,Caribbean Silk Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13487,Silk Resort Shirt (L),VN-ONLN-13487,Silk Resort Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12342,L.L. Bean Flannel Shirt (XL),VN-ONLN-12342,L.L. Bean Flannel Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12772,Chevrolet Varsity Denim Jacket (M),VN-ONLN-12772,Chevrolet Varsity Denim Jacket (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9787,90's collared zip cardigan (M),VN-ONLN-9787,90's collared zip cardigan (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-KYDN-BLCK,Kayden Black,LIV-KYDN-BLCK,Kayden Black,CIN7_IMPORT,Livid Men,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men jacket - 100% Leather
CONTINUITY,NEW,,,VN-ONLN-11437,Polo by Ralph Lauren Sport Knit (L),VN-ONLN-11437,Polo by Ralph Lauren Sport Knit (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11248,Tommy Bahama Silk Shirt (2XL),VN-ONLN-11248,Tommy Bahama Silk Shirt (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10514,Wrangler Shirt (XL) (XL),VN-ONLN-10514,Wrangler Shirt (XL) (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-SGTRT-TP,Saige Taupe,LIV-SGTRT-TP,Saige Taupe,CIN7_IMPORT,Livid Femme,Livid,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Sweater - Knitted 100% wiil
CONTINUITY,NEW,,,VN-ONLN-11623,Tommy Hilfiger Shirt (M),VN-ONLN-11623,Tommy Hilfiger Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11645,Jaquard Knit Sweater (XL),VN-ONLN-11645,Jaquard Knit Sweater (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12859,Marlboro Classics Leather Carcoat (XL),VN-ONLN-12859,Marlboro Classics Leather Carcoat (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11095,Knights Bridge Western Shirt (L),VN-ONLN-11095,Knights Bridge Western Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11759,L.L. Bean Shirt (L),VN-ONLN-11759,L.L. Bean Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,SALE-SHOE,Salgssko,SALE-SHOE,Salgssko,CIN7_IMPORT,EXT,EXT,1,7,price; HS code; customs desc; weight; fibre; origin; manufacturer,,1,1,1,1,1,1,1,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NO,price; HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-11190,Silk Resort Shirt (M),VN-ONLN-11190,Silk Resort Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VIN-KP,Wool coat,VIN-KP,Wool coat,CIN7_IMPORT,Vintage,Vintage,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,CIN7,NONE,NONE,NO,origin; manufacturer,Men jacket - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-9503,Woolrich wool shirt (XL),VN-ONLN-9503,Woolrich wool shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-SMPLS-H-STRK,"Sample strikk, herre",LIV-SMPLS-H-STRK,"Sample strikk, herre",CIN7_IMPORT,Livid Men,Livid,1,5,price; HS code; customs desc; fibre; manufacturer,,1,1,1,,1,,1,NONE,NONE,NONE,,NONE,,NONE,NO,price; HS code; customs desc; fibre; manufacturer,
CONTINUITY,NEW,,,LIV-AVA-JP-WRNCMF,Ava Japan Worn Comfort,LIV-AVA-JP-WRNCMF,Ava Japan Worn Comfort,CIN7_IMPORT,Livid Femme,Livid,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-12677,Polo Ralph Lauren Checked Shirt (L),VN-ONLN-12677,Polo Ralph Lauren Checked Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13127,Women's 90's Burberry Tee (M),VN-ONLN-13127,Women's 90's Burberry Tee (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13448,Timberland Flannel Shirt (2XL),VN-ONLN-13448,Timberland Flannel Shirt (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12931,Calvin Klein Silk Tie (OneSize),VN-ONLN-12931,Calvin Klein Silk Tie (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9349,Oregon Ducks Hoodie (2XL),VN-ONLN-9349,Oregon Ducks Hoodie (2XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10686,1996 Jimmy Hoffa Tee (XL),VN-ONLN-10686,1996 Jimmy Hoffa Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-VN-USWRKJK,US Worker Jacket,EXT-VN-USWRKJK,US Worker Jacket,CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,VN-ONLN-13420,Quray Colorado Tee (XL),VN-ONLN-13420,Quray Colorado Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13478,Stanford University Crewneck (M),VN-ONLN-13478,Stanford University Crewneck (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11354,Tommy Hilfilger Shirt (L),VN-ONLN-11354,Tommy Hilfilger Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12100,Christian Dior Tie (OneSize),VN-ONLN-12100,Christian Dior Tie (OneSize),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10061,1997 Harley Tee (XL),VN-ONLN-10061,1997 Harley Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-VIN-PTDRS,Party Dress,EXT-VIN-PTDRS,Party Dress,CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,LIV-IMP-BLY,Imperfect Bailey,LIV-IMP-BLY,Imperfect Bailey,CIN7_IMPORT,Livid Men,Livid,1,4,price; customs desc; fibre; manufacturer,,1,,1,,1,,1,NONE,,CIN7,,CIN7,,NONE,NO,price; manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-10735,Silk Resort Shirt (L),VN-ONLN-10735,Silk Resort Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-VN-PRTTP,Party Top,EXT-VN-PRTTP,Party Top,CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,LIV-IMP-ADS,Imperfect Addison,LIV-IMP-ADS,Imperfect Addison,CIN7_IMPORT,Livid Men,Livid,1,4,price; customs desc; fibre; manufacturer,,1,,1,,1,,1,NONE,,CIN7,,CIN7,,NONE,NO,price; manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-10562,Silk Resort Shirt (XL),VN-ONLN-10562,Silk Resort Shirt (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
